id,conversation_id,referenced_tweets.replied_to.id,referenced_tweets.retweeted.id,referenced_tweets.quoted.id,author_id,in_reply_to_user_id,retweeted_user_id,quoted_user_id,created_at,text,lang,source,public_metrics.like_count,public_metrics.quote_count,public_metrics.reply_count,public_metrics.retweet_count,reply_settings,possibly_sensitive,withheld.scope,withheld.copyright,withheld.country_codes,entities.annotations,entities.cashtags,entities.hashtags,entities.mentions,entities.urls,context_annotations,attachments.media,attachments.media_keys,attachments.poll.duration_minutes,attachments.poll.end_datetime,attachments.poll.id,attachments.poll.options,attachments.poll.voting_status,attachments.poll_ids,author.id,author.created_at,author.username,author.name,author.description,author.entities.description.cashtags,author.entities.description.hashtags,author.entities.description.mentions,author.entities.description.urls,author.entities.url.urls,author.location,author.pinned_tweet_id,author.profile_image_url,author.protected,author.public_metrics.followers_count,author.public_metrics.following_count,author.public_metrics.listed_count,author.public_metrics.tweet_count,author.url,author.verified,author.withheld.scope,author.withheld.copyright,author.withheld.country_codes,geo.coordinates.coordinates,geo.coordinates.type,geo.country,geo.country_code,geo.full_name,geo.geo.bbox,geo.geo.type,geo.id,geo.name,geo.place_id,geo.place_type,__twarc.retrieved_at,__twarc.url,__twarc.version,
1506608522779410432,1506608522779410432,,,,1253724540276035584,,,,2022-03-23T12:27:17.000Z,"#POTUS \n#SCOTUS \n#GOP \n#DNC \n#FoxNews \n#CNN \n#Antifa \n#BlackLivesMatter \n#PONTIFEX \n#CopelandNetwork \n#UN \n#NATO \n\nHome boy!\nIf you don't have a ""BIRTH DEFECT"" you can't compete against the women.\n\nIt's that dam simple.",en,Twitter Web App,0,0,0,0,everyone,False,,,,,,"[{""start"": 0, ""end"": 6, ""tag"": ""POTUS""}, {""start"": 8, ""end"": 15, ""tag"": ""SCOTUS""}, {""start"": 17, ""end"": 21, ""tag"": ""GOP""}, {""start"": 23, ""end"": 27, ""tag"": ""DNC""}, {""start"": 29, ""end"": 37, ""tag"": ""FoxNews""}, {""start"": 39, ""end"": 43, ""tag"": ""CNN""}, {""start"": 45, ""end"": 52, ""tag"": ""Antifa""}, {""start"": 54, ""end"": 71, ""tag"": ""BlackLivesMatter""}, {""start"": 73, ""end"": 82, ""tag"": ""PONTIFEX""}, {""start"": 84, ""end"": 100, ""tag"": ""CopelandNetwork""}, {""start"": 102, ""end"": 105, ""tag"": ""UN""}, {""start"": 107, ""end"": 112, ""tag"": ""NATO""}]",,,"[{""domain"": {""id"": ""45"", ""name"": ""Brand Vertical"", ""description"": ""Top level entities that describe a Brands industry""}, ""entity"": {""id"": ""781974597310615553"", ""name"": ""Entertainment""}}, {""domain"": {""id"": ""46"", ""name"": ""Brand Category"", ""description"": ""Categories within Brand Verticals that narrow down the scope of Brands""}, ""entity"": {""id"": ""781974596157181956"", ""name"": ""Online Site""}}, {""domain"": {""id"": ""46"", ""name"": ""Brand Category"", ""description"": ""Categories within Brand Verticals that narrow down the scope of Brands""}, ""entity"": {""id"": ""781974597105094656"", ""name"": ""TV/Movies Related""}}, {""domain"": {""id"": ""47"", ""name"": ""Brand"", ""description"": ""Brands and Companies""}, ""entity"": {""id"": ""1065657279150665728"", ""name"": ""Fox News"", ""description"": ""Fox News""}}, {""domain"": {""id"": ""88"", ""name"": ""Political Body"", ""description"": ""A section of a government, like The Supreme Court""}, ""entity"": {""id"": ""941044631961092096"", ""name"": ""Democratic National Committee"", ""description"": ""Democratic National Committee""}}, {""domain"": {""id"": ""88"", ""name"": ""Political Body"", ""description"": ""A section of a government, like The Supreme Court""}, ""entity"": {""id"": ""1016738021939351558"", ""name"": ""North Atlantic Treaty Organization"", ""description"": ""North Atlantic Treaty Organization""}}, {""domain"": {""id"": ""10"", ""name"": ""Person"", ""description"": ""Named people in the world like Nelson Mandela""}, ""entity"": {""id"": ""806597775282421760"", ""name"": ""Pope Francis"", ""description"": ""Pope Francis""}}, {""domain"": {""id"": ""45"", ""name"": ""Brand Vertical"", ""description"": ""Top level entities that describe a Brands industry""}, ""entity"": {""id"": ""781974596157251587"", ""name"": ""Government/Education""}}, {""domain"": {""id"": ""46"", ""name"": ""Brand Category"", ""description"": ""Categories within Brand Verticals that narrow down the scope of Brands""}, ""entity"": {""id"": ""781974597226729473"", ""name"": ""Non-profit""}}, {""domain"": {""id"": ""47"", ""name"": ""Brand"", ""description"": ""Brands and Companies""}, ""entity"": {""id"": ""10040667043"", ""name"": ""CNN""}}, {""domain"": {""id"": ""47"", ""name"": ""Brand"", ""description"": ""Brands and Companies""}, ""entity"": {""id"": ""10044311823"", ""name"": ""United Nations"", ""description"": ""Global conversation about the United Nations and all related efforts.""}}, {""domain"": {""id"": ""88"", ""name"": ""Political Body"", ""description"": ""A section of a government, like The Supreme Court""}, ""entity"": {""id"": ""10044311823"", ""name"": ""United Nations"", ""description"": ""Global conversation about the United Nations and all related efforts.""}}, {""domain"": {""id"": ""88"", ""name"": ""Political Body"", ""description"": ""A section of a government, like The Supreme Court""}, ""entity"": {""id"": ""867872043672326144"", ""name"": ""Supreme Court of the United States"", ""description"": ""Conversation about the Supreme Court and justices""}}]",,,,,,,,,1253724540276035584,2020-04-24T16:36:52.000Z,VeedusM,Veedus M.,"The *.S.A. is a ""FEDERAL REPUBLIC""!\n\nI took an oath to defend it.\nI pledge allegiance to it.\nIt is guaranteed to me in the constitution.",,,,,,,1504511730315141127,https://pbs.twimg.com/profile_images/1506579522891796487/u57JV1sy_normal.jpg,False,9,0,1,24,,False,,,,,,,,,,,,,,,2022-03-23T12:27:36+00:00,https://api.twitter.com/2/tweets/search/recent?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&query=blacklivesmatter&max_results=100,2.9.5,
1506608522049556480,1506608522049556480,,1506600907026358272,,1312001471572045826,,1422390903583518734,,2022-03-23T12:27:17.000Z,Domain name for sale\nPROMO sale price Limited time\n* Black Lives Matter\n#BlackLivesMatter\nhttps://t.co/wEsYBE8uEt\n#DomainNameForSale @Undeveloped,en,Twitter Web App,5,0,0,8,mentionedUsers,False,,,,,,"[{""start"": 72, ""end"": 89, ""tag"": ""BlackLivesMatter""}, {""start"": 114, ""end"": 132, ""tag"": ""DomainNameForSale""}]","[{""start"": 133, ""end"": 145, ""username"": ""Undeveloped"", ""id"": ""2350015015""}]","[{""start"": 90, ""end"": 113, ""url"": ""https://t.co/wEsYBE8uEt"", ""expanded_url"": ""https://dan.com/buy-domain/BLM.TV"", ""display_url"": ""dan.com/buy-domain/BLM\u2026"", ""status"": 200, ""title"": ""blm.tv - Domain Name For Sale | Dan.com"", ""description"": ""I found a great domain name for sale on @undeveloped. Check it out!"", ""unwound_url"": ""https://dan.com/buy-domain/BLM.TV""}]",,,,,,,,,,1312001471572045826,2020-10-02T12:08:32.000Z,domains_eu,.EU,,,,,,,,,https://pbs.twimg.com/profile_images/1467161333904953351/e-k24N7d_normal.jpg,False,36,698,0,178,,False,,,,,,,,,,,,,,,2022-03-23T12:27:36+00:00,https://api.twitter.com/2/tweets/search/recent?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&query=blacklivesmatter&max_results=100,2.9.5,
1506608485315878912,1506608485315878912,,1506600907026358272,,2267552514,,1422390903583518734,,2022-03-23T12:27:08.000Z,Domain name for sale\nPROMO sale price Limited time\n* Black Lives Matter\n#BlackLivesMatter\nhttps://t.co/wEsYBE8uEt\n#DomainNameForSale @Undeveloped,en,Twitter Web App,5,0,0,8,mentionedUsers,False,,,,,,"[{""start"": 72, ""end"": 89, ""tag"": ""BlackLivesMatter""}, {""start"": 114, ""end"": 132, ""tag"": ""DomainNameForSale""}]","[{""start"": 133, ""end"": 145, ""username"": ""Undeveloped"", ""id"": ""2350015015""}]","[{""start"": 90, ""end"": 113, ""url"": ""https://t.co/wEsYBE8uEt"", ""expanded_url"": ""https://dan.com/buy-domain/BLM.TV"", ""display_url"": ""dan.com/buy-domain/BLM\u2026"", ""status"": 200, ""title"": ""blm.tv - Domain Name For Sale | Dan.com"", ""description"": ""I found a great domain name for sale on @undeveloped. Check it out!"", ""unwound_url"": ""https://dan.com/buy-domain/BLM.TV""}]",,,,,,,,,,2267552514,2013-12-29T15:40:25.000Z,DotEUdomains,.EU,,,,,,,World,,https://pbs.twimg.com/profile_images/1477871092580724738/Jb_5gWL2_normal.jpg,False,1047,2246,0,209,,False,,,,,,,,,,,,,,,2022-03-23T12:27:36+00:00,https://api.twitter.com/2/tweets/search/recent?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&query=blacklivesmatter&max_results=100,2.9.5,
1506608245363908613,1506608245363908613,,,,455959461,,,,2022-03-23T12:26:11.000Z,"RemiX Morning Show | March 23, 2022 https://t.co/Aq45Zdq8gA via @BlackPowerMedi1 #blackmedia #blacknews #BlackTwitter #BlackLivesMatter",en,Twitter for iPhone,0,0,0,0,everyone,False,,,,,,"[{""start"": 81, ""end"": 92, ""tag"": ""blackmedia""}, {""start"": 93, ""end"": 103, ""tag"": ""blacknews""}, {""start"": 104, ""end"": 117, ""tag"": ""BlackTwitter""}, {""start"": 118, ""end"": 135, ""tag"": ""BlackLivesMatter""}]","[{""start"": 64, ""end"": 80, ""username"": ""BlackPowerMedi1"", ""id"": ""1360659162691235843"", ""protected"": false, ""public_metrics"": {""followers_count"": 6900, ""following_count"": 218, ""tweet_count"": 4164, ""listed_count"": 65}, ""profile_image_url"": ""https://pbs.twimg.com/profile_images/1360659531899011076/a9asfnNC_normal.jpg"", ""verified"": false, ""pinned_tweet_id"": ""1497632910660313093"", ""created_at"": ""2021-02-13T18:37:14.000Z"", ""description"": ""BPM is a Black-radical independent media project: We seek to challenge the narrative on Black politics and the Black condition. Patreon https://t.co/dIAr7TG5aJ"", ""name"": ""Black Power Media \u270a\ud83c\udfff"", ""url"": ""https://t.co/59WKyOzv70"", ""entities"": {""url"": {""urls"": [{""start"": 0, ""end"": 23, ""url"": ""https://t.co/59WKyOzv70"", ""expanded_url"": ""https://linktr.ee/blackpowermedia"", ""display_url"": ""linktr.ee/blackpowermedia""}]}, ""description"": {""urls"": [{""start"": 136, ""end"": 159, ""url"": ""https://t.co/dIAr7TG5aJ"", ""expanded_url"": ""http://bit.ly/3auHpaW"", ""display_url"": ""bit.ly/3auHpaW""}]}}}]","[{""start"": 36, ""end"": 59, ""url"": ""https://t.co/Aq45Zdq8gA"", ""expanded_url"": ""https://youtu.be/Gs6-4LsoStU"", ""display_url"": ""youtu.be/Gs6-4LsoStU""}]",,,,,,,,,,455959461,2012-01-05T18:22:33.000Z,mosesedwards197,moses edwards,,,,,,,"Dallas, TX",,https://pbs.twimg.com/profile_images/1953882207/167970_559891426262_33103155_32744683_1835894_n_normal.jpg,False,221,1708,4,8202,,False,,,,,,,,,,,,,,,2022-03-23T12:27:36+00:00,https://api.twitter.com/2/tweets/search/recent?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&query=blacklivesmatter&max_results=100,2.9.5,
1506608243858100227,1506608243858100227,,1506593320138588164,,1729193269,,1253724540276035584,,2022-03-23T12:26:11.000Z,"#POTUS \n#SCOTUS \n#GOP \n#DNC \n#FoxNews \n#CNN \n#Antifa \n#BlackLivesMatter \n#PONTIFEX \n#CopelandNetwork \n#UN \n#NATO \n\nSCOT*S, how does QUALIFIED IMMUNITY apply to the following statement?\n\n The court ruled that the ""equal rights of citizens"" were inherent to the idea of a republic.",en,My1stNewApp,0,0,0,2,everyone,False,,,,,,"[{""start"": 0, ""end"": 6, ""tag"": ""POTUS""}, {""start"": 8, ""end"": 15, ""tag"": ""SCOTUS""}, {""start"": 17, ""end"": 21, ""tag"": ""GOP""}, {""start"": 23, ""end"": 27, ""tag"": ""DNC""}, {""start"": 29, ""end"": 37, ""tag"": ""FoxNews""}, {""start"": 39, ""end"": 43, ""tag"": ""CNN""}, {""start"": 45, ""end"": 52, ""tag"": ""Antifa""}, {""start"": 54, ""end"": 71, ""tag"": ""BlackLivesMatter""}, {""start"": 73, ""end"": 82, ""tag"": ""PONTIFEX""}, {""start"": 84, ""end"": 100, ""tag"": ""CopelandNetwork""}, {""start"": 102, ""end"": 105, ""tag"": ""UN""}, {""start"": 107, ""end"": 112, ""tag"": ""NATO""}]",,,"[{""domain"": {""id"": ""45"", ""name"": ""Brand Vertical"", ""description"": ""Top level entities that describe a Brands industry""}, ""entity"": {""id"": ""781974597310615553"", ""name"": ""Entertainment""}}, {""domain"": {""id"": ""46"", ""name"": ""Brand Category"", ""description"": ""Categories within Brand Verticals that narrow down the scope of Brands""}, ""entity"": {""id"": ""781974596157181956"", ""name"": ""Online Site""}}, {""domain"": {""id"": ""46"", ""name"": ""Brand Category"", ""description"": ""Categories within Brand Verticals that narrow down the scope of Brands""}, ""entity"": {""id"": ""781974597105094656"", ""name"": ""TV/Movies Related""}}, {""domain"": {""id"": ""47"", ""name"": ""Brand"", ""description"": ""Brands and Companies""}, ""entity"": {""id"": ""1065657279150665728"", ""name"": ""Fox News"", ""description"": ""Fox News""}}, {""domain"": {""id"": ""88"", ""name"": ""Political Body"", ""description"": ""A section of a government, like The Supreme Court""}, ""entity"": {""id"": ""941044631961092096"", ""name"": ""Democratic National Committee"", ""description"": ""Democratic National Committee""}}, {""domain"": {""id"": ""88"", ""name"": ""Political Body"", ""description"": ""A section of a government, like The Supreme Court""}, ""entity"": {""id"": ""1016738021939351558"", ""name"": ""North Atlantic Treaty Organization"", ""description"": ""North Atlantic Treaty Organization""}}, {""domain"": {""id"": ""10"", ""name"": ""Person"", ""description"": ""Named people in the world like Nelson Mandela""}, ""entity"": {""id"": ""806597775282421760"", ""name"": ""Pope Francis"", ""description"": ""Pope Francis""}}, {""domain"": {""id"": ""45"", ""name"": ""Brand Vertical"", ""description"": ""Top level entities that describe a Brands industry""}, ""entity"": {""id"": ""781974596157251587"", ""name"": ""Government/Education""}}, {""domain"": {""id"": ""46"", ""name"": ""Brand Category"", ""description"": ""Categories within Brand Verticals that narrow down the scope of Brands""}, ""entity"": {""id"": ""781974597226729473"", ""name"": ""Non-profit""}}, {""domain"": {""id"": ""47"", ""name"": ""Brand"", ""description"": ""Brands and Companies""}, ""entity"": {""id"": ""10040667043"", ""name"": ""CNN""}}, {""domain"": {""id"": ""47"", ""name"": ""Brand"", ""description"": ""Brands and Companies""}, ""entity"": {""id"": ""10044311823"", ""name"": ""United Nations"", ""description"": ""Global conversation about the United Nations and all related efforts.""}}, {""domain"": {""id"": ""88"", ""name"": ""Political Body"", ""description"": ""A section of a government, like The Supreme Court""}, ""entity"": {""id"": ""10044311823"", ""name"": ""United Nations"", ""description"": ""Global conversation about the United Nations and all related efforts.""}}, {""domain"": {""id"": ""88"", ""name"": ""Political Body"", ""description"": ""A section of a government, like The Supreme Court""}, ""entity"": {""id"": ""867872043672326144"", ""name"": ""Supreme Court of the United States"", ""description"": ""Conversation about the Supreme Court and justices""}}]",,,,,,,,,1729193269,2013-09-04T15:56:47.000Z,JFSebastian146,JFSebastian146,#wordpress #wp #digitalmarketing #endracism #BLM #climateactionnow #stopcensorship #100daysofCode - Site : https://t.co/agJCe8lzcs,,"[{""start"": 0, ""end"": 10, ""tag"": ""wordpress""}, {""start"": 11, ""end"": 14, ""tag"": ""wp""}, {""start"": 15, ""end"": 32, ""tag"": ""digitalmarketing""}, {""start"": 33, ""end"": 43, ""tag"": ""endracism""}, {""start"": 44, ""end"": 48, ""tag"": ""BLM""}, {""start"": 49, ""end"": 66, ""tag"": ""climateactionnow""}, {""start"": 67, ""end"": 82, ""tag"": ""stopcensorship""}, {""start"": 83, ""end"": 97, ""tag"": ""100daysofCode""}]",,"[{""start"": 107, ""end"": 130, ""url"": ""https://t.co/agJCe8lzcs"", ""expanded_url"": ""http://somelikeitwp.com"", ""display_url"": ""somelikeitwp.com""}]","[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/pBz3ueDgFT"", ""expanded_url"": ""https://somelikeitwp.com/"", ""display_url"": ""somelikeitwp.com""}]",,1428707499268583431,https://pbs.twimg.com/profile_images/1237378547225952256/-gpXQWVs_normal.jpg,False,17287,6130,129,994480,https://t.co/pBz3ueDgFT,False,,,,,,,,,,,,,,,2022-03-23T12:27:36+00:00,https://api.twitter.com/2/tweets/search/recent?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&query=blacklivesmatter&max_results=100,2.9.5,
1506608174685642769,1506608174685642769,,1505951806970642438,,1090380504828964865,,801656064978599937,,2022-03-23T12:25:54.000Z,"https://t.co/uhKOW4H9KG\n\nDragon Fruit #Vegan Lip Sets &amp; Balms are restocked! A new lip set is coming soon and we have a variety of lip balms (Vanilla, Peach, Peppermint, Pineapple, &amp; Cherry Kiss 💋).\n\n#mondaythoughts\n#love #KissableLips #beautiful #beauty #mom #BlackLivesMatter https://t.co/OwlsSf56gp",en,Twitter for Android,1,0,0,2,everyone,False,,,,"[{""start"": 23, ""end"": 60, ""probability"": 0.2835, ""type"": ""Product"", ""normalized_text"": ""Dragon Fruit #Vegan Lip Sets & Balms""}]",,"[{""start"": 38, ""end"": 44, ""tag"": ""Vegan""}, {""start"": 208, ""end"": 223, ""tag"": ""mondaythoughts""}, {""start"": 224, ""end"": 229, ""tag"": ""love""}, {""start"": 230, ""end"": 243, ""tag"": ""KissableLips""}, {""start"": 244, ""end"": 254, ""tag"": ""beautiful""}, {""start"": 255, ""end"": 262, ""tag"": ""beauty""}, {""start"": 263, ""end"": 267, ""tag"": ""mom""}, {""start"": 268, ""end"": 285, ""tag"": ""BlackLivesMatter""}]",,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/uhKOW4H9KG"", ""expanded_url"": ""https://greenolivesoaps.com/product-category/lips/"", ""display_url"": ""greenolivesoaps.com/product-catego\u2026""}, {""start"": 286, ""end"": 309, ""url"": ""https://t.co/OwlsSf56gp"", ""expanded_url"": ""https://twitter.com/GreenOliveSoaps/status/1505951806970642438/photo/1"", ""display_url"": ""pic.twitter.com/OwlsSf56gp""}]","[{""domain"": {""id"": ""65"", ""name"": ""Interests and Hobbies Vertical"", ""description"": ""Top level interests and hobbies groupings, like Food or Travel""}, ""entity"": {""id"": ""825047692124442624"", ""name"": ""Food"", ""description"": ""Food""}}, {""domain"": {""id"": ""66"", ""name"": ""Interests and Hobbies Category"", ""description"": ""A grouping of interests and hobbies entities, like Novelty Food or Destinations""}, ""entity"": {""id"": ""860133563332648963"", ""name"": ""Cuisines"", ""description"": ""Cuisines""}}, {""domain"": {""id"": ""67"", ""name"": ""Interests and Hobbies"", ""description"": ""Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks""}, ""entity"": {""id"": ""860145749463506944"", ""name"": ""Veganism"", ""description"": ""Vegan""}}, {""domain"": {""id"": ""30"", ""name"": ""Entities [Entity Service]"", ""description"": ""Entity Service top level domain, every item that is in Entity Service should be in this domain""}, ""entity"": {""id"": ""1260985796053487616"", ""name"": ""Organic""}}, {""domain"": {""id"": ""65"", ""name"": ""Interests and Hobbies Vertical"", ""description"": ""Top level interests and hobbies groupings, like Food or Travel""}, ""entity"": {""id"": ""850395585941086209"", ""name"": ""Beauty"", ""description"": ""Beauty""}}, {""domain"": {""id"": ""66"", ""name"": ""Interests and Hobbies Category"", ""description"": ""A grouping of interests and hobbies entities, like Novelty Food or Destinations""}, ""entity"": {""id"": ""855435585250484224"", ""name"": ""Beauty Novelty"", ""description"": ""Beauty Novelty""}}]",[{}],"[""3_1505951804286246918""]",,,,,,,1090380504828964865,2019-01-29T22:45:45.000Z,camillaspassion,Camilla,Child of God • Mother • Vegan Skincare Entrepreneur • Engineer • Good Naughtiness\n~My actions are intentional and fearless,,,,,,,,https://pbs.twimg.com/profile_images/1476946302743293952/yamOq294_normal.jpg,False,15,64,0,1000,,False,,,,,,,,,,,,,,,2022-03-23T12:27:36+00:00,https://api.twitter.com/2/tweets/search/recent?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&query=blacklivesmatter&max_results=100,2.9.5,
